alert_id,rule_id,customer_key,date_key,score,score_gbm,is_true_positive,split,priority,score_percentile,tier
R004-2935-95,R004,2935,95,6.632755975064527e-05,2.9991587508316124e-07,0,train,review,0.1967,T3_thirty_day
R004-2935-103,R004,2935,103,0.00014813139362058003,4.4197525765898395e-08,0,train,review,0.2556,T3_thirty_day
R004-2935-113,R004,2935,113,0.000482203569125745,1.9088673055486265e-07,0,train,review,0.3571,T3_thirty_day
R004-2935-116,R004,2935,116,0.0002650483437782739,1.1094251508192319e-07,0,train,review,0.3045,T3_thirty_day
R004-2935-117,R004,2935,117,3.2105920598759874e-05,1.0051404835534148e-07,0,train,deferred,0.1536,T3_thirty_day
R004-2935-123,R004,2935,123,2.4914855539562255e-05,6.939969121519823e-08,0,valid,deferred,0.1394,T3_thirty_day
R004-2935-157,R004,2935,157,0.00043360773028176596,7.370748394802076e-08,0,holdout,review,0.3476,T3_thirty_day
R004-2935-173,R004,2935,173,0.00043876320725258895,5.8651674361897715e-08,0,holdout,review,0.3487,T3_thirty_day
R004-2940-27,R004,2940,27,0.22359926022128612,9.861183125673859e-08,0,train,review,0.879,T2_five_day
R004-2940-33,R004,2940,33,0.12177878293566145,2.4201031740963095e-06,0,train,review,0.8464,T2_five_day
R004-2940-36,R004,2940,36,0.43401413771246355,3.3039314024855655e-06,0,train,review,0.9124,T1_same_day
R004-2940-37,R004,2940,37,0.18237004970248932,5.679061286012909e-06,0,train,review,0.8679,T2_five_day
R004-2940-56,R004,2940,56,0.9862168187016993,7.09829304944187e-05,0,train,review,0.9769,T1_same_day
R004-2940-72,R004,2940,72,0.459709166776899,4.304097493061937e-08,0,train,review,0.9154,T1_same_day
R004-2940-99,R004,2940,99,0.07370001057202871,1.0781146287636477e-07,0,train,review,0.8148,T2_five_day
R004-2940-102,R004,2940,102,0.037945221897196166,1.3414349851177698e-07,0,train,review,0.7697,T2_five_day
R004-2940-108,R004,2940,108,0.314222219361681,4.040039603018097e-08,0,train,review,0.8959,T2_five_day
R004-2940-113,R004,2940,113,0.1694262862596284,1.3158878757869786e-07,0,train,review,0.8642,T2_five_day
R004-2940-114,R004,2940,114,0.03558511327310666,9.970350032851739e-08,0,train,review,0.7657,T2_five_day
R004-2940-137,R004,2940,137,0.031248115504333183,5.6979901046557003e-08,0,valid,review,0.756,T2_five_day
R004-2940-140,R004,2940,140,0.00905683663215734,3.7631764663356824e-08,0,valid,review,0.6479,T2_five_day
R004-2940-150,R004,2940,150,0.10773550012080772,1.6284546763704416e-07,0,valid,review,0.8393,T2_five_day
R004-2940-153,R004,2940,153,0.011829951765551669,1.4572466336559608e-07,0,holdout,review,0.6724,T2_five_day
R004-2940-159,R004,2940,159,0.016140049202758418,1.0459096085436828e-07,0,holdout,review,0.7025,T2_five_day
R004-2946-26,R004,2946,26,0.009996790147884009,2.8807151464135392e-08,0,train,review,0.6565,T2_five_day
R004-2946-32,R004,2946,32,0.007960445138185277,2.2883245476388964e-08,0,train,review,0.6362,T2_five_day
R004-2946-64,R004,2946,64,0.010665572571354677,4.720333763245253e-08,0,train,review,0.6629,T2_five_day
R004-2946-70,R004,2946,70,0.014159997962101612,6.201619409209863e-08,0,train,review,0.6907,T2_five_day
R004-2946-73,R004,2946,73,0.00560878723106554,2.787754772002973e-08,0,train,review,0.6027,T2_five_day
R004-2946-89,R004,2946,89,0.0054275272837534215,1.1614618846096011e-07,0,train,review,0.5989,T3_thirty_day
R004-2948-12,R004,2948,12,0.040703848510328745,1.9105396736791244e-07,0,train,review,0.7745,T2_five_day
R004-2948-25,R004,2948,25,0.014406471323044377,1.3612242737742484e-08,0,train,review,0.6924,T2_five_day
R004-2948-31,R004,2948,31,0.005412005842475362,1.031806544037518e-08,0,train,review,0.5986,T3_thirty_day
R004-2948-73,R004,2948,73,9.627906868740695e-05,1.801837776032184e-08,0,train,review,0.2232,T3_thirty_day
R004-2948-92,R004,2948,92,2.8396737139990812e-05,3.005098447293043e-08,0,train,deferred,0.1461,T3_thirty_day
R004-2948-113,R004,2948,113,0.09370911487452109,1.827536125643953e-08,0,train,review,0.8306,T2_five_day
R004-2948-149,R004,2948,149,0.0003829939131087812,2.7984736190248458e-08,0,valid,review,0.3369,T3_thirty_day
R004-2948-176,R004,2948,176,0.004561058853689539,2.9183888570450808e-08,0,holdout,review,0.5812,T3_thirty_day
R004-2949-11,R004,2949,11,0.10201772880873988,1.349191723987977e-07,0,train,review,0.8362,T2_five_day
R004-2949-13,R004,2949,13,0.0257588864576094,7.405800620661711e-08,0,train,review,0.7409,T2_five_day
R004-2949-14,R004,2949,14,0.006091562970936346,1.0384251226987124e-07,0,train,review,0.6107,T2_five_day
R004-2949-15,R004,2949,15,0.00037905410399730933,1.415413691349689e-07,0,train,review,0.336,T3_thirty_day
R004-2949-27,R004,2949,27,0.012883695687096047,1.008090438794478e-07,0,train,review,0.6812,T2_five_day
R004-2949-35,R004,2949,35,0.036798549289283056,1.0505965402858932e-06,0,train,review,0.7681,T2_five_day
R004-2949-40,R004,2949,40,0.0022919013123571903,1.2262780752128064e-07,0,train,review,0.513,T3_thirty_day
R004-2949-42,R004,2949,42,0.00010684668301076726,1.2553682384884146e-07,0,train,review,0.2306,T3_thirty_day
R004-2949-44,R004,2949,44,7.423085091730558e-05,2.35556805188846e-07,0,train,review,0.2039,T3_thirty_day
R004-2949-49,R004,2949,49,0.001751118759525583,1.575512790667734e-07,0,train,review,0.485,T3_thirty_day
R004-2949-56,R004,2949,56,0.00235130610036283,3.469554317011788e-07,0,train,review,0.5158,T3_thirty_day
R004-2949-63,R004,2949,63,0.0011314609067940662,7.698543469202344e-07,0,train,review,0.4399,T3_thirty_day
R004-2949-134,R004,2949,134,0.0005307984626058814,1.1443296449563427e-08,0,valid,review,0.3653,T3_thirty_day
R004-2949-142,R004,2949,142,0.0004100542291859275,8.938301640628748e-09,0,valid,review,0.3428,T3_thirty_day
R004-2949-152,R004,2949,152,7.727079906662263e-05,5.045644175961921e-08,0,holdout,review,0.207,T3_thirty_day
R004-2968-12,R004,2968,12,0.007473223181381002,1.5707126550741607e-07,0,train,review,0.6302,T2_five_day
R004-2968-13,R004,2968,13,0.005683332894005852,1.8028030810068596e-07,0,train,review,0.6038,T2_five_day
R004-2968-55,R004,2968,55,0.014037956033286555,3.428131523929562e-07,0,train,review,0.69,T2_five_day
R004-2968-71,R004,2968,71,0.0008904347841701115,2.2892696442925716e-07,0,train,review,0.4155,T3_thirty_day
R004-2968-76,R004,2968,76,0.00024381393046236965,2.978959945200724e-07,0,train,review,0.2974,T3_thirty_day
R004-2968-87,R004,2968,87,9.288360402604814e-05,6.526862134281006e-08,0,train,review,0.2203,T3_thirty_day
R004-2968-114,R004,2968,114,0.0018236976094452041,5.966514659807773e-07,0,train,review,0.4893,T3_thirty_day
R004-2968-118,R004,2968,118,0.0016512384673095031,1.3014731561245163e-07,0,train,review,0.4786,T3_thirty_day
R004-2968-132,R004,2968,132,0.7700786284370418,0.001147179566802006,1,valid,review,0.9404,T1_same_day
R004-2968-135,R004,2968,135,0.32884407834644,0.0011660610357591423,1,valid,review,0.8983,T2_five_day
R004-2968-142,R004,2968,142,0.2105150617369648,0.000579372716998793,1,valid,review,0.8761,T2_five_day
R004-2968-148,R004,2968,148,0.14960200147803834,0.00011150643419131569,1,valid,review,0.8577,T2_five_day
R004-2968-161,R004,2968,161,0.010872139862588842,1.999861452517368e-06,1,holdout,review,0.6643,T2_five_day
R004-2968-168,R004,2968,168,0.003802950920561573,2.716521152043612e-07,0,holdout,review,0.5626,T3_thirty_day
R004-2968-173,R004,2968,173,0.00010070738134925346,6.430364216721535e-07,0,holdout,review,0.2263,T3_thirty_day
R004-2987-85,R004,2987,85,0.01430477228689081,1.4491470308052338e-07,0,train,review,0.6918,T2_five_day
R004-2987-133,R004,2987,133,0.01883614898137374,3.420533866214546e-08,0,valid,review,0.7158,T2_five_day
R004-2987-147,R004,2987,147,0.03903051280793065,2.0647590945991908e-08,0,valid,review,0.7716,T2_five_day
R004-2987-163,R004,2987,163,0.005456111546702827,4.4005410338643065e-08,0,holdout,review,0.5997,T3_thirty_day
R004-2991-21,R004,2991,21,3.970184865030998e-05,3.909668568073934e-08,0,train,review,0.1647,T3_thirty_day
R004-2991-27,R004,2991,27,3.565383004615972e-05,9.943089744478936e-08,0,train,review,0.1592,T3_thirty_day
R004-2991-87,R004,2991,87,0.00016042200677728556,1.2915319577139223e-07,0,train,review,0.2614,T3_thirty_day
R004-2991-91,R004,2991,91,0.00019318355404062762,3.821029294758167e-07,0,train,review,0.2775,T3_thirty_day
R004-2991-107,R004,2991,107,0.006294928333039877,3.3347080537933925e-07,0,train,review,0.6139,T2_five_day
R004-2993-30,R004,2993,30,0.18472287635724774,1.246894061903496e-08,0,train,review,0.869,T2_five_day
R004-2993-37,R004,2993,37,0.10960665310596045,2.52044100914695e-08,0,train,review,0.8405,T2_five_day
R004-2993-47,R004,2993,47,0.03555619768332683,1.711583208959448e-08,0,train,review,0.7657,T2_five_day
R004-2993-50,R004,2993,50,0.027780092870891678,2.6355172803199314e-07,0,train,review,0.7467,T2_five_day
R004-2993-115,R004,2993,115,0.06780937174567961,1.0927622511532996e-08,0,train,review,0.8097,T2_five_day
R004-2995-21,R004,2995,21,0.675768972532186,4.853565126980804e-06,0,train,review,0.9343,T1_same_day
R004-2995-24,R004,2995,24,0.5391760683459631,6.660767057672899e-07,0,train,review,0.9236,T1_same_day
R004-2995-29,R004,2995,29,0.6514459547549941,6.376632980782921e-06,0,train,review,0.9324,T1_same_day
R004-2995-48,R004,2995,48,0.48136560458751937,1.5857029777207855e-06,0,train,review,0.9177,T1_same_day
R004-2995-65,R004,2995,65,0.8299280555277874,1.0398927510238472e-06,0,train,review,0.9452,T1_same_day
R004-2995-71,R004,2995,71,0.8098689205997405,3.4740115953477914e-07,0,train,review,0.9436,T1_same_day
R004-2995-97,R004,2995,97,0.7088752144915381,4.951227477737382e-07,0,train,review,0.9363,T1_same_day
R004-2995-135,R004,2995,135,0.39766343627501144,2.5485231529965454e-07,0,valid,review,0.9073,T1_same_day
R004-2995-137,R004,2995,137,0.05959043691743696,3.2126221667623e-07,0,valid,review,0.8001,T2_five_day
R004-2995-139,R004,2995,139,0.011119186539425016,1.6702067487633783e-07,0,valid,review,0.6665,T2_five_day
R004-2995-146,R004,2995,146,0.9170056417772856,2.9675785304295835e-07,0,valid,review,0.9571,T1_same_day
R004-2995-147,R004,2995,147,0.6072300324568203,2.8930914166769436e-07,0,valid,review,0.9291,T1_same_day
R004-2998-19,R004,2998,19,0.0002787054933468639,3.604811612344344e-08,0,train,review,0.3093,T3_thirty_day
R004-2998-30,R004,2998,30,9.653750595302907e-05,7.357131573921992e-08,0,train,review,0.2233,T3_thirty_day
R004-2998-42,R004,2998,42,1.0374579108045661e-06,3.189423037677064e-07,0,train,deferred,0.0399,T3_thirty_day
R004-2998-85,R004,2998,85,2.1215906607413217e-06,1.8387743508660626e-08,0,train,deferred,0.0534,T3_thirty_day
R004-2998-89,R004,2998,89,3.882317257967773e-07,2.5591842719593652e-08,0,train,deferred,0.0257,T3_thirty_day
R004-2998-97,R004,2998,97,1.312365612218335e-05,2.2789795542925526e-08,0,train,deferred,0.1079,T3_thirty_day
R004-2998-98,R004,2998,98,1.309332613298217e-06,2.7552225480337875e-08,0,train,deferred,0.0437,T3_thirty_day
R004-2998-99,R004,2998,99,1.4668488018666828e-07,2.487029492505004e-08,0,train,deferred,0.0159,T3_thirty_day
R004-2998-122,R004,2998,122,3.3337915235530426e-05,1.0747987173944748e-07,0,valid,deferred,0.1559,T3_thirty_day
R004-2998-126,R004,2998,126,2.021621426806593e-06,5.653588807300509e-08,0,valid,deferred,0.0523,T3_thirty_day
R004-2998-133,R004,2998,133,7.904007275169996e-06,3.282755393937677e-08,0,valid,deferred,0.0897,T3_thirty_day
R004-2998-138,R004,2998,138,1.8081610706143445e-06,2.366605120063427e-08,0,valid,deferred,0.05,T3_thirty_day
R004-2998-142,R004,2998,142,3.403568584206373e-06,1.9686460687525396e-08,0,valid,deferred,0.0647,T3_thirty_day
R004-2998-160,R004,2998,160,4.5177297066992265e-06,1.8000751863780715e-08,0,holdout,deferred,0.0719,T3_thirty_day
R004-2998-173,R004,2998,173,3.2356851142396292e-06,2.0682013425343825e-08,0,holdout,deferred,0.0636,T3_thirty_day
R004-2998-175,R004,2998,175,2.062477993996409e-06,1.886366963455294e-08,0,holdout,deferred,0.0527,T3_thirty_day
R004-3005-0,R004,3005,0,4.421980839417749e-06,1.2008975955337852e-07,0,train,deferred,0.0711,T3_thirty_day
R004-3005-9,R004,3005,9,4.021033123914451e-06,4.205674773972932e-07,0,train,deferred,0.0683,T3_thirty_day
R004-3005-14,R004,3005,14,9.357420785681505e-08,5.26628142633096e-07,0,train,deferred,0.012,T3_thirty_day
R004-3005-23,R004,3005,23,0.012481403681787843,1.2945703387193055e-05,0,train,review,0.678,T2_five_day
R004-3005-41,R004,3005,41,0.00017541554336309706,1.3835242937769359e-08,0,train,review,0.2688,T3_thirty_day
R004-3005-71,R004,3005,71,0.00038531258194035703,1.1299962360602805e-08,0,train,review,0.3374,T3_thirty_day
R004-3005-75,R004,3005,75,4.988707743000905e-05,2.1559699573964562e-08,0,train,review,0.1785,T3_thirty_day
R004-3005-96,R004,3005,96,0.011580212772669685,1.1326195375954021e-08,0,train,review,0.6704,T2_five_day
R004-3005-114,R004,3005,114,0.00011841279496921714,1.2773783266349336e-08,0,train,review,0.239,T3_thirty_day
R004-3005-126,R004,3005,126,0.00026769506679615626,1.978328410310258e-08,0,valid,review,0.3054,T3_thirty_day
R004-3005-149,R004,3005,149,4.662529006542472e-05,1.775312253812329e-08,0,valid,review,0.1747,T3_thirty_day
R004-3005-153,R004,3005,153,6.107177977566509e-06,1.3026216290804034e-08,0,holdout,deferred,0.0808,T3_thirty_day
R004-3005-157,R004,3005,157,2.0906320088979735e-05,1.765257540633553e-08,0,holdout,deferred,0.1296,T3_thirty_day
R004-3013-9,R004,3013,9,0.0024538312378885804,1.0134969679117979e-07,0,train,review,0.5202,T3_thirty_day
R004-3013-11,R004,3013,11,0.00047797883846509656,1.049481788018526e-07,0,train,review,0.3563,T3_thirty_day
R004-3013-13,R004,3013,13,0.00025017839758914665,1.1718804837624058e-07,0,train,review,0.2996,T3_thirty_day
R004-3013-19,R004,3013,19,0.00022586715550897588,1.7164142447017867e-07,0,train,review,0.2904,T3_thirty_day
R004-3013-22,R004,3013,22,0.0002604694703215441,1.371326622685422e-07,0,train,review,0.3026,T3_thirty_day
R004-3013-42,R004,3013,42,4.324701223010298e-06,1.5049796346479036e-08,0,train,deferred,0.0703,T3_thirty_day
R004-3013-54,R004,3013,54,5.95723373179996e-06,1.6047443297523255e-08,0,train,deferred,0.0799,T3_thirty_day
R004-3013-55,R004,3013,55,7.307418309917233e-07,1.7391246630974925e-08,0,train,deferred,0.0342,T3_thirty_day
R004-3013-90,R004,3013,90,5.206051138030295e-05,1.517998997238261e-08,0,train,review,0.1812,T3_thirty_day
R004-3013-94,R004,3013,94,7.910290046344746e-06,1.607311110321835e-08,0,train,deferred,0.0898,T3_thirty_day
R004-3013-98,R004,3013,98,0.00011187876440659689,3.1759601405538176e-08,0,train,review,0.2343,T3_thirty_day
R004-3013-117,R004,3013,117,6.770833597151104e-05,2.159387262560339e-08,0,train,review,0.198,T3_thirty_day
R004-3013-127,R004,3013,127,1.6319303330507204e-05,2.7451318546249927e-08,0,valid,deferred,0.1176,T3_thirty_day
R004-3013-134,R004,3013,134,3.718671060667704e-06,6.628407757808674e-08,0,valid,deferred,0.0667,T3_thirty_day
R004-3013-141,R004,3013,141,3.957490788614408e-05,1.3723280589689114e-07,0,valid,review,0.1646,T3_thirty_day
R004-3013-151,R004,3013,151,6.238790098537513e-05,1.5646892872546037e-07,0,holdout,review,0.1929,T3_thirty_day
R004-3013-162,R004,3013,162,0.0018700070265364407,2.2926682952676974e-07,0,holdout,review,0.4921,T3_thirty_day
R004-3017-6,R004,3017,6,9.592833054579365e-07,1.41500269654206e-07,0,train,deferred,0.0385,T3_thirty_day
R004-3017-18,R004,3017,18,6.959463725610698e-07,1.5050729331913651e-07,0,train,deferred,0.0332,T3_thirty_day
R004-3017-29,R004,3017,29,1.0578179072486845e-06,1.9845394441388425e-07,0,train,deferred,0.0401,T3_thirty_day
R004-3017-35,R004,3017,35,6.086181452842406e-07,3.0629170732890345e-07,0,train,deferred,0.0311,T3_thirty_day
R004-3017-39,R004,3017,39,8.893659376477741e-07,4.162212856941973e-07,0,train,deferred,0.0372,T3_thirty_day
R004-3017-63,R004,3017,63,8.008164560050387e-06,1.909263680342613e-07,0,train,deferred,0.0905,T3_thirty_day
R004-3017-66,R004,3017,66,1.9891362350492304e-06,3.272569544045668e-08,0,train,deferred,0.052,T3_thirty_day
R004-3017-71,R004,3017,71,1.0368567954605819e-05,1.0423696345300741e-07,0,train,deferred,0.0994,T3_thirty_day
R004-3017-100,R004,3017,100,2.5131335371719687e-05,1.8529301919968196e-07,0,train,deferred,0.14,T3_thirty_day
R004-3017-107,R004,3017,107,4.510852326468047e-06,7.972323199278974e-08,0,train,deferred,0.0718,T3_thirty_day
R004-3017-143,R004,3017,143,2.8395685912441698e-05,2.639922700610322e-07,0,valid,deferred,0.1461,T3_thirty_day
R004-3017-164,R004,3017,164,6.125540943433763e-07,5.454411917936911e-08,0,holdout,deferred,0.0312,T3_thirty_day
R004-3022-105,R004,3022,105,0.013429369933478617,1.1442009026105004e-05,0,train,review,0.6852,T2_five_day
R004-3022-124,R004,3022,124,0.7773134535947763,0.004657209409227022,0,valid,review,0.941,T1_same_day
R004-3027-8,R004,3027,8,0.00018459575743470818,3.258582383811063e-08,0,train,review,0.2735,T3_thirty_day
R004-3027-12,R004,3027,12,0.0002497017621998,6.647287440566641e-08,0,train,review,0.2994,T3_thirty_day
R004-3027-15,R004,3027,15,0.0001813074554225452,1.3755253970949731e-08,0,train,review,0.2719,T3_thirty_day
R004-3027-62,R004,3027,62,0.00041446963853368593,3.770699820167496e-08,0,train,review,0.344,T3_thirty_day
R004-3027-86,R004,3027,86,0.00028455632460186057,3.3029824672363413e-08,0,train,review,0.3113,T3_thirty_day
R004-3027-118,R004,3027,118,6.915001302917347e-05,1.2585879834453896e-07,0,train,review,0.1991,T3_thirty_day
R004-3027-133,R004,3027,133,1.7969936659891725e-05,1.6720812624046517e-07,0,valid,deferred,0.1216,T3_thirty_day
R004-3027-136,R004,3027,136,3.843274093136803e-06,9.477278990216412e-08,0,valid,deferred,0.0673,T3_thirty_day
R004-3027-143,R004,3027,143,2.9204521030297046e-05,6.831961416853116e-08,0,valid,deferred,0.1482,T3_thirty_day
R004-3027-160,R004,3027,160,8.463659263165716e-06,1.7356671825245835e-07,0,holdout,deferred,0.0927,T3_thirty_day
R004-3027-168,R004,3027,168,4.476355781617173e-05,2.8768567209087276e-08,0,holdout,review,0.1723,T3_thirty_day
R004-3028-139,R004,3028,139,0.1805761858753646,3.2836796541466126e-06,0,valid,review,0.8673,T2_five_day
R004-3033-88,R004,3033,88,0.8196821483192402,0.0001306179086461636,0,train,review,0.9445,T1_same_day
R004-3033-105,R004,3033,105,0.08552554880420742,9.03966124516975e-07,0,train,review,0.8244,T2_five_day
R004-3036-18,R004,3036,18,0.09692515580558471,7.255403711916493e-06,0,train,review,0.8329,T2_five_day
R004-3036-55,R004,3036,55,0.0013958644179709906,3.164704954769342e-07,0,train,review,0.4613,T3_thirty_day
R004-3036-64,R004,3036,64,0.00024772815987842545,1.0581550523822241e-07,0,train,review,0.2986,T3_thirty_day
R004-3036-65,R004,3036,65,5.8623147310938713e-05,6.044492916064878e-08,0,train,review,0.1888,T3_thirty_day
R004-3036-68,R004,3036,68,2.6111296945378498e-05,9.358949350887911e-09,0,train,deferred,0.1418,T3_thirty_day
R004-3036-93,R004,3036,93,0.00011632671102599376,4.218171766191745e-08,0,train,review,0.2375,T3_thirty_day
R004-3036-108,R004,3036,108,0.0003049028873440844,1.6819025971798837e-08,0,train,review,0.3173,T3_thirty_day
R004-3036-116,R004,3036,116,1.7001577866437487e-05,1.5676050377569374e-08,0,train,deferred,0.1193,T3_thirty_day
R004-3036-123,R004,3036,123,8.479809274493293e-05,1.7160089306085578e-08,0,valid,review,0.2141,T3_thirty_day
R004-3036-126,R004,3036,126,1.8721262339200838e-05,1.724613585877865e-08,0,valid,deferred,0.1236,T3_thirty_day
R004-3036-128,R004,3036,128,1.0321382762960582e-05,1.573911616030159e-08,0,valid,deferred,0.0992,T3_thirty_day
R004-3036-156,R004,3036,156,0.0008936302354149604,8.474394556946424e-09,0,holdout,review,0.4159,T3_thirty_day
R004-3036-163,R004,3036,163,0.0014467708707353517,1.0324083639008505e-08,0,holdout,review,0.4653,T3_thirty_day
R004-3036-172,R004,3036,172,0.0013859754504163455,9.452223051414016e-09,0,holdout,review,0.4604,T3_thirty_day
R004-3039-29,R004,3039,29,0.0004521434271738353,3.23171199160445e-08,0,train,review,0.3516,T3_thirty_day
R004-3039-111,R004,3039,111,0.0018575559341147724,5.528926530224409e-08,0,train,review,0.4915,T3_thirty_day
R004-3039-129,R004,3039,129,0.00010878390566713999,9.98875459426579e-08,0,valid,review,0.232,T3_thirty_day
R004-3039-162,R004,3039,162,0.00044260902840940206,3.8217823989254304e-08,0,holdout,review,0.3496,T3_thirty_day
R004-3039-177,R004,3039,177,0.001180834570060031,4.106912738463986e-08,0,holdout,review,0.4449,T3_thirty_day
R004-3040-29,R004,3040,29,0.19846133932721854,2.0971880847527977e-08,0,train,review,0.8731,T2_five_day
R004-3040-54,R004,3040,54,0.05382377663197743,1.2994401083811674e-08,0,train,review,0.7929,T2_five_day
R004-3040-74,R004,3040,74,0.3231991353508854,6.254265016410045e-08,0,train,review,0.8975,T2_five_day
R004-3040-103,R004,3040,103,0.01723826426132184,1.7954339141250905e-08,0,train,review,0.7088,T2_five_day
R004-3040-162,R004,3040,162,0.061621476861123334,4.011948848384335e-08,0,holdout,review,0.8026,T2_five_day
R004-3054-7,R004,3054,7,0.0003870822959779913,5.452267399936733e-07,0,train,review,0.3377,T3_thirty_day
R004-3054-19,R004,3054,19,0.00790977611642384,1.1973283644730742e-06,0,train,review,0.6356,T2_five_day
R004-3054-25,R004,3054,25,0.001630390986555206,2.434656913097754e-06,0,train,review,0.4773,T3_thirty_day
R004-3054-37,R004,3054,37,0.0009967038554768624,6.204395825113164e-07,0,train,review,0.428,T3_thirty_day
R004-3054-43,R004,3054,43,0.00044626197580080153,4.602614814062927e-07,0,train,review,0.3505,T3_thirty_day
R004-3054-49,R004,3054,49,0.00019828555451015158,6.844118307258863e-07,0,train,review,0.2797,T3_thirty_day
R004-3054-54,R004,3054,54,2.2794637913259175e-05,8.683978327395152e-07,0,train,deferred,0.1341,T3_thirty_day
R004-3054-56,R004,3054,56,3.8215228745996055e-05,4.459084412290447e-07,0,train,review,0.1627,T3_thirty_day
R004-3054-57,R004,3054,57,2.1779643379594043e-05,5.575555146949612e-07,0,train,deferred,0.1315,T3_thirty_day
R004-3054-88,R004,3054,88,0.0033708770962667892,8.315555972075314e-08,0,train,review,0.55,T3_thirty_day
R004-3054-118,R004,3054,118,0.007527663950126291,8.838611608403316e-08,0,train,review,0.631,T2_five_day
R004-3054-135,R004,3054,135,0.022292891675605594,3.605070898238321e-07,0,valid,review,0.7296,T2_five_day
R004-3054-158,R004,3054,158,0.008434269635977968,5.828549958486048e-07,0,holdout,review,0.6413,T2_five_day
R004-3054-165,R004,3054,165,0.0037688329875135928,3.7847768649458053e-08,0,holdout,review,0.5617,T3_thirty_day
R004-3055-67,R004,3055,67,0.0013798146808967407,1.477663901085343e-07,0,train,review,0.46,T3_thirty_day
R004-3055-71,R004,3055,71,0.0007952808592577662,6.244496460996745e-08,0,train,review,0.4039,T3_thirty_day
R004-3055-76,R004,3055,76,0.0014607476172448953,3.231811510764722e-06,0,train,review,0.4663,T3_thirty_day
R004-3055-88,R004,3055,88,0.00035162630838745913,1.889848026865615e-06,0,train,review,0.3294,T3_thirty_day
R004-3055-91,R004,3055,91,9.449041155565251e-05,6.142381280604924e-07,0,train,review,0.2215,T3_thirty_day
R004-3055-120,R004,3055,120,2.9348141377984838e-05,3.782129891271293e-08,0,train,deferred,0.1484,T3_thirty_day
R004-3055-130,R004,3055,130,7.037647669167213e-05,2.427266138510283e-08,0,valid,review,0.2002,T3_thirty_day
R004-3055-149,R004,3055,149,0.2950853442075743,3.3526509597871846e-07,0,valid,review,0.8926,T2_five_day
R004-3055-166,R004,3055,166,0.006019402745633151,2.6525490115679586e-08,0,holdout,review,0.6095,T2_five_day
R004-3055-172,R004,3055,172,0.0013393413753777026,8.317901931735711e-09,0,holdout,review,0.4572,T3_thirty_day
R004-3057-65,R004,3057,65,6.890842275851257e-06,2.4216072161243494e-08,0,train,deferred,0.0849,T3_thirty_day
R004-3057-67,R004,3057,67,8.384876172171736e-07,1.5591904630854708e-08,0,train,deferred,0.0363,T3_thirty_day
R004-3057-140,R004,3057,140,2.1734963744626704e-05,2.120960731750008e-08,0,valid,deferred,0.1313,T3_thirty_day
R004-3057-151,R004,3057,151,5.831257584074783e-06,9.040170466590006e-09,0,holdout,deferred,0.0793,T3_thirty_day
R004-3057-154,R004,3057,154,6.729732063342887e-07,1.3324030125833291e-08,0,holdout,deferred,0.0328,T3_thirty_day
R004-3058-52,R004,3058,52,0.792270438833682,2.29715323850964e-05,0,train,review,0.9421,T1_same_day
R004-3065-39,R004,3065,39,0.003991491034471702,4.576020768392125e-08,0,train,review,0.5672,T3_thirty_day
R004-3065-48,R004,3065,48,0.00544090038423344,1.9856989897304385e-07,0,train,review,0.5993,T3_thirty_day
R004-3065-49,R004,3065,49,0.0010402801682935891,3.557173230275617e-08,0,train,review,0.4323,T3_thirty_day
R004-3065-63,R004,3065,63,0.005098774231809512,1.601227969563617e-07,0,train,review,0.5927,T3_thirty_day
R004-3065-116,R004,3065,116,0.031546325052697846,2.4104852785586966e-08,0,train,review,0.7569,T2_five_day
R004-3065-148,R004,3065,148,0.01696198786450174,4.068025768280242e-07,0,valid,review,0.7072,T2_five_day
R004-3070-19,R004,3070,19,0.021104066814090456,1.5000198516149433e-06,0,train,review,0.7255,T2_five_day
R004-3070-23,R004,3070,23,0.00856663046013188,1.0310983359549895e-07,0,train,review,0.6429,T2_five_day
R004-3070-26,R004,3070,26,0.0023715324573558095,5.783131412816342e-08,0,train,review,0.5165,T3_thirty_day
R004-3070-27,R004,3070,27,0.0018476244451974808,4.18113819164974e-08,0,train,review,0.491,T3_thirty_day
R004-3070-29,R004,3070,29,0.002800108735575082,4.4401167427763284e-08,0,train,review,0.5332,T3_thirty_day
R004-3070-31,R004,3070,31,0.0016204177409570332,4.0478787048120474e-08,0,train,review,0.4767,T3_thirty_day
R004-3070-32,R004,3070,32,0.0007356467270113004,2.625461348305484e-08,0,train,review,0.396,T3_thirty_day
R004-3070-33,R004,3070,33,0.0005709937418473229,3.071675666021592e-08,0,train,review,0.3722,T3_thirty_day
R004-3070-34,R004,3070,34,0.0005094440957350326,2.913955903061995e-08,0,train,review,0.3621,T3_thirty_day
R004-3070-35,R004,3070,35,0.00023331011040597175,5.019046467336791e-08,0,train,review,0.2933,T3_thirty_day
R004-3070-37,R004,3070,37,0.00027245291213610846,6.598954614542812e-08,0,train,review,0.3065,T3_thirty_day
R004-3070-38,R004,3070,38,0.0003179319470489429,6.672675414478568e-08,0,train,review,0.321,T3_thirty_day
R004-3070-40,R004,3070,40,0.0043099882812959005,1.6869581787557342e-07,0,train,review,0.5755,T3_thirty_day
R004-3070-41,R004,3070,41,0.005455395108871868,1.750541337502969e-07,0,train,review,0.5997,T3_thirty_day
