customer_key,week_index,week_start_date,n_txn,total_value,credit_value,debit_value,cash_credit_value,high_risk_value,distinct_counterparties
1935,0,2025-09-05,3,582.97,295.78000000000003,287.19,218.33,0.0,3
1935,1,2025-09-09,1,58.54,0.0,58.54,0.0,0.0,1
1935,2,2025-09-15,8,23649.539999999997,59.96,23589.579999999998,59.96,4553.71,8
1935,3,2025-09-23,2,11256.36,0.0,11256.36,0.0,10872.49,2
1935,4,2025-10-03,3,401.1,194.73,206.37,0.0,0.0,3
1935,5,2025-10-07,1,51.36,0.0,51.36,0.0,0.0,1
1935,6,2025-10-14,2,161.36,107.8,53.56,0.0,0.0,2
1935,7,2025-10-21,3,2538.39,2194.89,343.5,0.0,0.0,3
1935,8,2025-10-31,3,1419.79,0.0,1419.79,0.0,0.0,3
1935,9,2025-11-04,4,1029.97,0.0,1029.97,0.0,72.68,4
1935,11,2025-11-18,2,223.48000000000002,0.0,223.48000000000002,0.0,0.0,2
1935,12,2025-11-24,6,26500.21,43.9,26456.31,0.0,25443.9,6
1935,13,2025-12-01,7,22936.66,5.39,22931.27,0.0,21681.84,7
1935,14,2025-12-08,4,1133.74,580.8,552.94,0.0,0.0,4
1935,15,2025-12-15,1,91.88,0.0,91.88,0.0,0.0,1
1935,16,2025-12-23,1,212.18,0.0,212.18,0.0,0.0,1
1935,18,2026-01-07,3,14708.26,0.0,14708.26,0.0,14428.78,3
1935,19,2026-01-13,2,376.15999999999997,339.07,37.09,0.0,0.0,2
1935,20,2026-01-19,4,1572.3899999999999,529.66,1042.73,0.0,0.0,4
1935,21,2026-01-28,2,748.58,595.44,153.14,0.0,0.0,2
1935,22,2026-02-05,3,20805.53,131.99,20673.539999999997,0.0,20543.26,3
1935,23,2026-02-12,2,20891.050000000003,0.0,20891.050000000003,0.0,20891.050000000003,2
1935,24,2026-02-16,2,31.93,20.5,11.43,0.0,11.43,2
1935,25,2026-02-26,2,9193.68,175.44,9018.24,0.0,9018.24,2
1939,0,2025-09-01,6,1535.11,249.3,1285.81,0.0,0.0,6
1939,1,2025-09-08,7,2557.38,199.75,2357.63,199.75,0.0,7
1939,2,2025-09-15,3,1282.1599999999999,0.0,1282.1599999999999,0.0,0.0,3
1939,3,2025-09-22,4,651.78,72.18,579.6,0.0,0.0,4
1939,4,2025-09-29,4,3077.49,1658.12,1419.37,0.0,0.0,4
1939,5,2025-10-06,7,1966.99,330.18,1636.81,0.0,0.0,7
1939,6,2025-10-13,6,902.77,348.74,554.03,0.0,0.0,6
1939,7,2025-10-20,3,1831.7,0.0,1831.7,0.0,0.0,3
1939,8,2025-10-28,9,90155.31,89264.55,890.76,0.0,0.0,9
1939,9,2025-11-03,6,87518.93000000001,0.0,87518.93000000001,0.0,0.0,6
1939,10,2025-11-11,2,1291.6599999999999,0.0,1291.6599999999999,0.0,0.0,2
1939,11,2025-11-17,6,917.24,0.0,917.24,0.0,0.0,6
1939,12,2025-11-25,3,234.89,108.75,126.14,0.0,0.0,3
1939,13,2025-12-07,1,87.76,0.0,87.76,0.0,0.0,1
1939,14,2025-12-09,5,1022.48,32.78,989.7,32.78,0.0,5
1939,15,2025-12-17,5,755.25,625.1199999999999,130.13,0.0,0.0,5
1939,16,2025-12-22,4,1849.32,929.05,920.27,0.0,0.0,4
1939,17,2025-12-29,4,492.83000000000004,75.73,417.1,0.0,0.0,4
1939,18,2026-01-05,5,1304.33,0.0,1304.33,0.0,0.0,5
1939,19,2026-01-15,4,1716.49,704.4,1012.0899999999999,0.0,0.0,4
1939,20,2026-01-19,1,458.34,0.0,458.34,0.0,0.0,1
1939,21,2026-01-26,7,253341.34999999998,216607.62999999998,36733.719999999994,0.0,0.0,7
1939,22,2026-02-02,6,89986.53,0.0,89986.53,0.0,0.0,6
1939,23,2026-02-10,1,300.08,0.0,300.08,0.0,0.0,1
1939,24,2026-02-17,5,1372.5,162.53,1209.97,0.0,0.0,5
1939,25,2026-02-23,4,341.55,0.0,341.55,0.0,0.0,4
1942,0,2025-09-04,2,700.56,0.0,700.56,0.0,0.0,2
1942,1,2025-09-10,4,154498.71999999997,153970.11,528.61,0.0,0.0,4
1942,2,2025-09-15,6,148557.81,0.0,148557.81,0.0,0.0,6
1942,3,2025-09-23,6,16128.97,728.9399999999999,15400.03,0.0,0.0,6
1942,4,2025-09-29,3,393.81,312.57,81.24,0.0,0.0,3
1942,5,2025-10-06,6,370668.59,191878.4,178790.19,0.0,0.0,5
1942,6,2025-10-18,1,15000.0,0.0,15000.0,0.0,0.0,1
1942,7,2025-10-23,7,35364.33,422.98,34941.35,0.0,0.0,6
1942,8,2025-10-27,2,991.55,991.55,0.0,395.37,0.0,2
1942,9,2025-11-03,7,31748.82,134.07,31614.75,0.0,0.0,6
1942,10,2025-11-10,9,150286.05,90114.43,60171.62,0.0,0.0,9
1942,11,2025-11-17,6,15645.13,0.0,15645.13,0.0,0.0,6
1942,12,2025-11-24,4,1462.98,845.3900000000001,617.5899999999999,0.0,0.0,4
1942,13,2025-12-01,9,18052.02,925.53,17126.49,0.0,0.0,9
1942,14,2025-12-11,2,247.17,61.53,185.64,0.0,0.0,2
1942,15,2025-12-15,7,3624.17,1298.57,2325.6,0.0,0.0,7
1942,16,2025-12-22,3,679.47,608.87,70.6,18.13,0.0,3
1942,17,2025-12-30,2,225.52,35.27,190.25,0.0,0.0,2
1942,18,2026-01-08,1,434.37,0.0,434.37,0.0,0.0,1
1942,19,2026-01-12,4,1372.57,205.55,1167.02,0.0,0.0,4
1942,20,2026-01-21,2,757.28,464.02,293.26,0.0,0.0,2
1942,22,2026-02-05,2,642.9300000000001,0.0,642.9300000000001,0.0,0.0,2
1942,23,2026-02-10,5,1308.8899999999999,110.86,1198.03,0.0,0.0,5
1942,24,2026-02-16,3,2022.35,48.99,1973.36,0.0,0.0,3
1942,25,2026-02-27,2,602.55,0.0,602.55,0.0,0.0,2
1943,0,2025-09-01,8,16223.99,69.7,16154.29,69.7,0.0,8
1943,1,2025-09-08,5,17485.56,57.02,17428.54,0.0,0.0,5
1943,2,2025-09-16,10,18243.59,118.76,18124.83,0.0,0.0,10
1943,3,2025-09-23,3,15160.29,0.0,15160.29,0.0,0.0,3
1943,4,2025-09-29,6,15969.35,0.0,15969.35,0.0,0.0,6
1943,5,2025-10-07,5,16088.51,458.15,15630.36,0.0,0.0,5
1943,6,2025-10-14,4,30074.11,0.0,30074.11,0.0,0.0,3
1943,7,2025-10-20,6,15790.73,242.53,15548.2,0.0,0.0,6
1943,8,2025-10-27,4,2310.36,204.32,2106.04,0.0,0.0,4
1943,9,2025-11-03,4,1336.36,488.45,847.91,0.0,0.0,4
1943,10,2025-11-12,5,15879.47,0.0,15879.47,0.0,0.0,5
1943,11,2025-11-19,1,31.48,31.48,0.0,0.0,0.0,1
1943,12,2025-11-24,3,507.04,90.6,416.44000000000005,0.0,0.0,3
1943,13,2025-12-01,5,973.9200000000001,364.66,609.26,0.0,0.0,5
1943,14,2025-12-08,3,286.18,0.0,286.18,0.0,0.0,3
1943,15,2025-12-16,7,1459.91,31.97,1427.94,0.0,0.0,7
1943,16,2025-12-23,4,552.8,0.0,552.8,0.0,0.0,4
1943,17,2025-12-30,5,951.84,618.59,333.25,283.84000000000003,0.0,5
1943,18,2026-01-05,5,831.66,98.33,733.33,0.0,0.0,5
1943,19,2026-01-14,4,188.26,66.27,121.99,0.0,0.0,4
1943,20,2026-01-20,6,1256.83,1058.82,198.01,0.0,0.0,6
1943,21,2026-01-26,6,1126.25,917.06,209.19,412.78,0.0,6
1943,22,2026-02-02,6,1411.31,608.54,802.77,0.0,0.0,6
1943,23,2026-02-09,5,630.2,0.0,630.2,0.0,0.0,5
1943,24,2026-02-19,2,235.77,235.77,0.0,0.0,0.0,2
1943,25,2026-02-23,4,1054.04,821.42,232.62,0.0,0.0,4
1944,0,2025-09-01,8,1791.21,0.0,1791.21,0.0,0.0,8
1944,2,2025-09-15,7,6543.23,55.519999999999996,6487.71,0.0,0.0,7
1944,3,2025-09-24,4,6668.27,0.0,6668.27,0.0,0.0,4
1944,4,2025-09-29,8,6554.35,470.62,6083.73,0.0,0.0,8
1944,5,2025-10-06,6,6272.96,80.01,6192.95,0.0,0.0,6
1944,6,2025-10-13,4,499.35,0.0,499.35,0.0,0.0,4
1944,7,2025-10-20,11,19890.15,525.4399999999999,19364.71,0.0,0.0,9
1944,8,2025-10-27,3,556.97,0.0,556.97,0.0,0.0,3
1944,9,2025-11-03,3,6021.95,0.0,6021.95,0.0,0.0,3
1944,10,2025-11-13,1,6000.0,0.0,6000.0,0.0,0.0,1
1944,11,2025-11-17,7,7633.42,36.28,7597.14,0.0,0.0,7
1944,12,2025-11-25,8,6483.6,140.43,6343.17,0.0,0.0,8
1944,13,2025-12-03,7,312844.01,192666.12,120177.89,0.0,0.0,7
1944,14,2025-12-09,6,924.03,574.6600000000001,349.37,0.0,0.0,6
1944,15,2025-12-16,6,657.02,180.1,476.92,0.0,0.0,6
1944,16,2025-12-24,5,850.34,708.4100000000001,141.93,598.46,0.0,5
1944,17,2025-12-29,6,964.3299999999999,789.12,175.20999999999998,85.1,0.0,6
1944,18,2026-01-05,4,979.38,891.25,88.13,0.0,0.0,4
1944,19,2026-01-12,3,690.55,0.0,690.55,0.0,0.0,3
1944,20,2026-01-19,3,248.36,44.55,203.81,0.0,0.0,3
1944,21,2026-01-28,4,240.76,162.47,78.29,139.16,0.0,4
1944,22,2026-02-02,9,1659.92,404.24,1255.68,0.0,0.0,9
1944,23,2026-02-09,3,79.22,62.92,16.3,0.0,0.0,3
1944,24,2026-02-19,2,265.69,0.0,265.69,0.0,0.0,2
1944,25,2026-02-25,1,15.96,0.0,15.96,0.0,0.0,1
1945,1,2025-09-13,1,5000.0,0.0,5000.0,0.0,0.0,1
1945,2,2025-09-20,1,5000.0,0.0,5000.0,0.0,0.0,1
1945,3,2025-09-23,2,5317.27,0.0,5317.27,0.0,0.0,2
1945,4,2025-10-04,2,5289.9,0.0,5289.9,0.0,0.0,2
1945,5,2025-10-08,4,6331.04,0.0,6331.04,0.0,0.0,4
1945,6,2025-10-13,4,6211.33,0.0,6211.33,0.0,0.0,4
1945,7,2025-10-20,2,5438.1,0.0,5438.1,0.0,0.0,2
1945,8,2025-10-27,3,545.0,0.0,545.0,0.0,0.0,3
1945,9,2025-11-04,3,8005.219999999999,0.0,8005.219999999999,0.0,0.0,3
1945,10,2025-11-13,1,102.88,0.0,102.88,0.0,0.0,1
1945,11,2025-11-17,9,2667.88,1245.12,1422.76,0.0,0.0,9
1945,12,2025-11-24,1,403.71,0.0,403.71,0.0,0.0,1
1945,13,2025-12-01,6,2925.04,818.27,2106.77,0.0,0.0,6
1945,14,2025-12-09,7,36216.46,35747.16,469.3,35528.9,0.0,7
1945,15,2025-12-15,14,107849.48,106723.65,1125.83,106723.65,0.0,14
1945,16,2025-12-22,12,80325.34,78034.06999999999,2291.27,77559.27,0.0,12
1945,17,2025-12-29,16,90041.38,89176.65,864.73,89176.65,0.0,16
1945,18,2026-01-05,6,33008.37,32735.81,272.56,31691.1,0.0,6
1945,19,2026-01-14,2,2068.9900000000002,247.77,1821.22,0.0,0.0,2
1945,20,2026-01-19,6,2088.91,0.0,2088.91,0.0,0.0,6
1945,21,2026-01-26,6,1612.2,538.22,1073.98,453.33,0.0,6
1945,22,2026-02-03,2,1536.69,0.0,1536.69,0.0,0.0,2
1945,23,2026-02-10,3,588.48,233.49,354.99,0.0,0.0,3
1945,24,2026-02-17,4,601.19,551.03,50.16,0.0,0.0,4
1945,25,2026-02-23,3,1486.0500000000002,1438.3700000000001,47.68,0.0,0.0,3
1946,0,2025-09-01,7,5527.97,174.23999999999998,5353.73,0.0,0.0,7
1946,1,2025-09-10,4,387.64,288.90000000000003,98.74,11.9,0.0,4
1946,2,2025-09-15,8,6699.6,587.24,6112.36,0.0,0.0,8
1946,3,2025-09-22,5,10543.78,362.89000000000004,10180.89,0.0,0.0,4
1946,4,2025-10-03,2,720.34,0.0,720.34,0.0,0.0,2
1946,5,2025-10-06,8,13919.89,56.83,13863.06,0.0,0.0,7
1946,6,2025-10-15,6,839.57,0.0,839.57,0.0,0.0,6
1946,7,2025-10-20,13,16965.66,652.85,16312.81,0.0,0.0,11
1946,8,2025-10-28,2,408.03999999999996,0.0,408.03999999999996,0.0,0.0,2
1946,9,2025-11-03,9,1663.51,468.11,1195.4,0.0,0.0,9
1946,10,2025-11-10,2,474.46999999999997,0.0,474.46999999999997,0.0,0.0,2
1946,11,2025-11-17,6,3226.6600000000003,0.0,3226.6600000000003,0.0,0.0,6
1946,12,2025-11-24,3,510.76,23.25,487.51,0.0,0.0,3
1946,13,2025-12-02,5,2074.7400000000002,0.0,2074.7400000000002,0.0,0.0,5
1946,14,2025-12-12,1,95.36,0.0,95.36,0.0,0.0,1
1946,15,2025-12-16,7,1639.77,183.2,1456.57,183.2,0.0,7
1946,16,2025-12-22,4,1038.05,0.0,1038.05,0.0,0.0,4
1946,17,2025-12-31,2,199.03,32.87,166.16,0.0,0.0,2
1946,18,2026-01-06,3,515.0,96.31,418.69,0.0,0.0,3
1946,19,2026-01-13,5,1269.21,49.9,1219.31,0.0,0.0,5
1946,20,2026-01-19,4,756.91,0.0,756.91,0.0,0.0,4
1946,21,2026-01-26,6,1171.45,28.58,1142.87,0.0,0.0,6
1946,22,2026-02-06,1,522.4,0.0,522.4,0.0,0.0,1
1946,23,2026-02-09,5,735.7,68.27,667.4300000000001,0.0,0.0,5
1946,24,2026-02-16,6,1987.98,546.15,1441.83,0.0,0.0,6
1946,25,2026-02-23,5,588.53,93.5,495.03,0.0,0.0,5
1947,0,2025-09-01,5,19835.91,1621.81,18214.100000000002,0.0,0.0,5
1947,1,2025-09-08,5,22270.22,1112.6,21157.62,0.0,0.0,5
1947,2,2025-09-15,9,28009.32,8266.05,19743.27,0.0,0.0,9
1947,3,2025-09-22,10,54073.27,24972.62,29100.65,0.0,0.0,9
1947,4,2025-09-29,10,28346.02,16883.51,11462.51,1406.68,0.0,10
1947,5,2025-10-06,4,23561.11,22779.29,781.82,0.0,0.0,4
1947,6,2025-10-13,8,46413.979999999996,17068.43,29345.55,0.0,0.0,8
1947,7,2025-10-20,9,69961.87,0.0,69961.87,0.0,33908.909999999996,9
1947,8,2025-10-29,4,33569.83,0.0,33569.83,0.0,0.0,4
1947,9,2025-11-03,9,30114.53,13160.93,16953.6,0.0,0.0,9
1947,10,2025-11-11,8,62729.49,39938.950000000004,22790.54,0.0,0.0,8
1947,11,2025-11-17,6,15554.5,6949.82,8604.68,0.0,0.0,6
1947,12,2025-11-24,7,24652.45,4029.88,20622.57,0.0,17222.78,7
1947,13,2025-12-02,5,7765.6,4508.25,3257.3500000000004,0.0,0.0,5
1947,14,2025-12-10,2,3511.34,1973.17,1538.17,0.0,0.0,2
1947,15,2025-12-18,3,10916.97,10916.97,0.0,0.0,0.0,3
1947,16,2025-12-23,4,10083.18,7240.71,2842.47,0.0,0.0,4
1947,17,2025-12-30,3,7211.43,7211.43,0.0,0.0,4323.85,3
1947,18,2026-01-07,3,4352.03,4352.03,0.0,0.0,0.0,3
1947,19,2026-01-12,6,13753.300000000001,3753.37,9999.93,0.0,8371.51,6
1947,20,2026-01-19,4,6168.59,4532.2699999999995,1636.32,3261.89,0.0,4
1947,21,2026-01-26,4,9170.03,2048.3,7121.73,0.0,0.0,4
1947,22,2026-02-02,3,4070.87,4070.87,0.0,0.0,0.0,3
1947,23,2026-02-09,8,31114.11,7431.91,23682.2,0.0,0.0,8
1947,24,2026-02-16,5,78675.56,42938.21,35737.35,42445.02,21465.05,5
1947,25,2026-02-23,3,4273.83,1709.93,2563.9,0.0,0.0,3
1950,0,2025-09-01,9,38716.76,36528.130000000005,2188.63,16909.14,0.0,9
1950,1,2025-09-08,12,72310.91,72310.91,0.0,68791.02,0.0,12
1950,2,2025-09-15,15,112479.47,112245.92,233.55,112245.92,0.0,15
1950,3,2025-09-22,11,24769.25,21069.35,3699.9,16062.6,0.0,11
1950,4,2025-09-29,15,50779.92,48686.229999999996,2093.69,44875.27,0.0,15
1950,5,2025-10-06,10,62891.96,62651.88,240.08,62651.88,0.0,10
1950,6,2025-10-13,28,136491.99,64793.51,71698.48,50804.159999999996,21138.61,28
1950,7,2025-10-20,20,84586.84,57082.909999999996,27503.93,36765.78,0.0,20
1950,8,2025-10-27,29,164615.85,83645.49,80970.36,77295.69,76075.37,29
1950,9,2025-11-03,26,133085.0,103440.54,29644.46,93156.93,0.0,26
1950,10,2025-11-10,14,62302.22,54978.200000000004,7324.02,49545.54,0.0,14
1950,11,2025-11-17,19,150272.34,115478.66,34793.68,43672.47,0.0,19
1950,12,2025-11-24,12,56063.78,55825.48,238.3,55369.57,0.0,12
1950,13,2025-12-01,4,17640.64,17640.64,0.0,16660.09,0.0,4
1950,14,2025-12-09,11,50689.79,50689.79,0.0,49398.340000000004,0.0,11
1950,15,2025-12-16,15,97321.09,92572.47,4748.620000000001,92572.47,0.0,15
1950,16,2025-12-22,4,12422.48,12422.48,0.0,11471.95,0.0,4
1950,17,2025-12-29,12,61890.78,59455.9,2434.88,56905.61,0.0,12
1950,18,2026-01-05,9,75147.14,75147.14,0.0,75147.14,0.0,9
1950,19,2026-01-12,19,90377.14,87831.41,2545.73,87260.92,0.0,19
1950,20,2026-01-19,6,45749.83,45749.83,0.0,45749.83,0.0,6
1950,21,2026-01-26,14,42507.52,39197.31,3310.21,38949.99,0.0,14
1950,22,2026-02-02,10,38543.17,35820.22,2722.9500000000003,35820.22,0.0,10
1950,23,2026-02-10,10,43432.62,42108.78,1323.84,41234.29,0.0,10
1950,24,2026-02-17,9,61089.14,59911.58,1177.56,59749.96,0.0,9
1950,25,2026-02-23,9,46548.58,46548.58,0.0,39757.08,0.0,9
1954,0,2025-09-01,8,31539.41,31037.93,501.48,30590.329999999998,0.0,8
1954,1,2025-09-08,7,10354.94,10354.94,0.0,7908.87,0.0,7
1954,2,2025-09-15,10,52908.11,52805.81,102.3,51401.39,0.0,10
1954,3,2025-09-22,5,13378.710000000001,12233.69,1145.02,11592.34,0.0,5
1954,4,2025-09-29,3,4487.07,4487.07,0.0,4239.46,0.0,3
1954,5,2025-10-07,15,71742.3,71691.79,50.51,66131.03,0.0,15
1954,6,2025-10-14,7,6350.38,6350.38,0.0,6069.9,0.0,7
1954,7,2025-10-20,18,121281.56,119619.89,1661.67,117817.77,0.0,18
1954,8,2025-10-27,8,14142.75,11820.38,2322.37,11820.38,0.0,8
1954,9,2025-11-03,19,82572.06,81937.56,634.5,76973.66,1055.74,19
1954,10,2025-11-11,6,7681.7300000000005,2227.13,5454.6,1425.68,0.0,6
1954,11,2025-11-17,16,90455.64,90037.04000000001,418.6,89347.07,0.0,16
1954,12,2025-11-24,8,8192.7,5718.63,2474.07,3108.6800000000003,0.0,8
1954,13,2025-12-02,9,21069.079999999998,20653.99,415.09,20653.99,0.0,9
1954,14,2025-12-08,13,47479.590000000004,46365.89,1113.7,45060.47,0.0,13
1954,15,2025-12-18,4,7510.29,7510.29,0.0,7159.8,0.0,4
1954,16,2025-12-22,16,86531.59,86003.69,527.9,84889.41,0.0,16
1954,17,2025-12-29,20,69956.33,64096.62,5859.71,61585.090000000004,0.0,20
1954,18,2026-01-05,8,17935.75,17259.29,676.4599999999999,17259.29,0.0,8
1954,19,2026-01-12,20,69831.93,67055.22,2776.71,62217.13,0.0,20
1954,20,2026-01-20,8,12586.49,11891.0,695.49,9901.0,0.0,8
1954,21,2026-01-26,14,50710.79,47917.29,2793.5,44345.13,0.0,14
1954,22,2026-02-03,20,50639.83,41953.340000000004,8686.49,38882.56,0.0,20
1954,23,2026-02-09,9,30778.15,29273.31,1504.8400000000001,28752.94,0.0,9
1954,24,2026-02-17,11,44646.14,42952.12,1694.02,42503.67,0.0,11
1954,25,2026-02-23,6,32118.04,31997.81,120.23,31233.08,0.0,6
1955,0,2025-09-03,6,1722.96,188.32,1534.6399999999999,0.0,0.0,6
1955,1,2025-09-11,2,476.16999999999996,0.0,476.16999999999996,0.0,0.0,2
1955,2,2025-09-16,5,2687.26,415.8,2271.46,0.0,0.0,5
1955,3,2025-09-22,2,684.41,0.0,684.41,0.0,0.0,2
1955,4,2025-10-02,3,815.04,0.0,815.04,0.0,0.0,3
1955,5,2025-10-06,4,1206.19,0.0,1206.19,0.0,0.0,4
1955,6,2025-10-13,6,1004.37,0.0,1004.37,0.0,0.0,6
1955,7,2025-10-20,3,1335.32,320.08,1015.24,0.0,0.0,3
1955,8,2025-10-27,4,952.52,0.0,952.52,0.0,0.0,4
1955,9,2025-11-04,1,339.7,0.0,339.7,0.0,0.0,1
1955,10,2025-11-11,1,307.85,0.0,307.85,0.0,0.0,1
1955,11,2025-11-17,6,2882.98,174.43,2708.55,174.43,0.0,6
1955,12,2025-11-28,1,223.07,0.0,223.07,0.0,0.0,1
1955,13,2025-12-01,3,891.4399999999999,412.71,478.73,0.0,0.0,3
1955,14,2025-12-12,2,692.5699999999999,0.0,692.5699999999999,0.0,0.0,2
1955,15,2025-12-15,4,323.89,98.43,225.45999999999998,0.0,0.0,4
1955,16,2025-12-22,2,196.91,0.0,196.91,0.0,0.0,2
1955,17,2025-12-29,8,145756.38,85940.75,59815.63,768.21,0.0,8
1955,18,2026-01-06,3,2853.19,0.0,2853.19,0.0,0.0,3
1955,19,2026-01-12,3,663.55,0.0,663.55,0.0,0.0,3
1955,20,2026-01-19,2,531.5600000000001,41.26,490.3,41.26,0.0,2
1955,21,2026-01-31,1,399.33,0.0,399.33,0.0,0.0,1
1955,22,2026-02-03,3,961.95,0.0,961.95,0.0,0.0,3
1955,23,2026-02-11,3,606.58,0.0,606.58,0.0,0.0,3
1955,24,2026-02-17,6,287605.89,209731.58,77874.31,0.0,0.0,6
1955,25,2026-02-24,2,86530.5,0.0,86530.5,0.0,0.0,2
1962,0,2025-09-01,2,1176.6599999999999,0.0,1176.6599999999999,0.0,0.0,2
1962,1,2025-09-09,6,16595.489999999998,11993.939999999999,4601.55,789.88,0.0,6
1962,2,2025-09-16,1,128.13,128.13,0.0,128.13,0.0,1
1962,3,2025-09-23,4,5658.59,5462.22,196.37,0.0,0.0,4
1962,4,2025-09-29,4,10881.57,1158.44,9723.13,0.0,0.0,4
1962,5,2025-10-06,8,9885.03,4673.03,5212.0,0.0,0.0,8
1962,6,2025-10-14,6,11444.93,6419.389999999999,5025.54,2899.63,0.0,6
1962,7,2025-10-21,8,16446.61,13639.25,2807.36,0.0,0.0,8
1962,8,2025-10-27,6,5919.54,0.0,5919.54,0.0,0.0,6
1962,9,2025-11-03,5,14601.22,14601.22,0.0,4577.12,0.0,5
1962,10,2025-11-10,6,15673.44,10884.94,4788.5,2294.31,0.0,6
1962,11,2025-11-17,7,7935.51,3578.84,4356.67,0.0,0.0,7
1962,12,2025-11-25,5,6272.099999999999,2569.37,3702.73,0.0,0.0,5
1962,13,2025-12-02,5,10453.94,8495.130000000001,1958.8100000000002,0.0,0.0,5
1962,14,2025-12-08,31,178341.4,176195.53,2145.87,0.0,0.0,31
1962,15,2025-12-15,28,111753.22,104704.42,7048.799999999999,0.0,0.0,28
1962,16,2025-12-22,26,159051.1,156886.59,2164.51,0.0,0.0,26
1962,17,2025-12-29,20,85304.55,84187.25,1117.3,1135.88,0.0,20
1962,18,2026-01-05,15,46764.3,31717.69,15046.61,0.0,0.0,15
1962,19,2026-01-12,7,6183.5199999999995,5500.74,682.78,0.0,0.0,7
1962,20,2026-01-20,2,1449.44,0.0,1449.44,0.0,0.0,2
1962,21,2026-01-26,6,9604.66,8845.22,759.44,0.0,0.0,6
1962,22,2026-02-03,2,512.3299999999999,259.13,253.2,0.0,0.0,2
1962,23,2026-02-09,7,7330.849999999999,2681.14,4649.71,0.0,0.0,7
1962,24,2026-02-17,6,5953.200000000001,3919.51,2033.69,216.8,0.0,6
1962,25,2026-02-24,4,5629.93,0.0,5629.93,0.0,0.0,4
1963,0,2025-09-04,2,333.24,135.36,197.88,0.0,0.0,2
1963,1,2025-09-11,1,248.24,0.0,248.24,0.0,0.0,1
1963,2,2025-09-16,2,443.83000000000004,0.0,443.83000000000004,0.0,0.0,2
1963,3,2025-09-25,3,3713.5899999999997,2668.45,1045.1399999999999,0.0,0.0,3
1963,4,2025-10-03,4,931.01,750.64,180.37,0.0,0.0,4
1963,5,2025-10-08,3,1403.91,158.13,1245.7800000000002,0.0,0.0,3
1963,7,2025-10-22,1,29420.76,0.0,29420.76,0.0,0.0,1
1963,8,2025-10-27,2,1609.11,1084.11,525.0,0.0,0.0,2
1963,9,2025-11-03,2,3677.68,3677.68,0.0,0.0,0.0,2
1963,10,2025-11-11,1,4703.92,0.0,4703.92,0.0,0.0,1
1963,11,2025-11-17,7,54364.340000000004,8951.91,45412.43,7963.21,45412.43,7
1963,12,2025-11-25,10,35207.1,14468.38,20738.72,9749.02,0.0,10
1963,13,2025-12-02,10,103737.41,9849.31,93888.1,4536.94,93643.25,10
1963,14,2025-12-08,9,35075.16,9191.4,25883.760000000002,4435.29,0.0,9
1963,15,2025-12-19,2,1271.89,737.2,534.69,0.0,0.0,2
1963,16,2025-12-22,3,1735.98,341.77,1394.21,0.0,0.0,3
1963,17,2026-01-01,3,935.3100000000001,44.64,890.6700000000001,0.0,0.0,3
1963,18,2026-01-06,4,1529.39,746.45,782.94,0.0,0.0,4
1963,19,2026-01-14,3,2535.35,0.0,2535.35,0.0,0.0,3
1963,20,2026-01-20,3,1174.76,736.87,437.89,0.0,0.0,3
1963,21,2026-01-27,4,1872.61,0.0,1872.61,0.0,0.0,4
1963,22,2026-02-03,7,8142.73,6745.73,1397.0,0.0,0.0,7
1963,23,2026-02-09,4,1149.16,316.44,832.72,0.0,0.0,4
1963,24,2026-02-18,2,770.4,0.0,770.4,0.0,0.0,2
1963,25,2026-02-26,2,573.31,0.0,573.31,0.0,0.0,2
1966,0,2025-09-01,11,31749.09,31457.15,291.94,30506.12,0.0,11
1966,1,2025-09-08,13,56025.34,53862.6,2162.74,52767.65,0.0,13
1966,2,2025-09-15,15,117860.12,102294.17,15565.95,88158.9,0.0,15
1966,3,2025-09-23,9,49913.08,36001.01,13912.07,31145.48,13912.07,9
1966,4,2025-09-30,11,110787.83,110561.4,226.43,99747.72,0.0,11
1966,5,2025-10-06,8,58297.31,55746.39,2550.92,54552.35,0.0,8
1966,6,2025-10-13,11,43167.1,37892.04,5275.06,34723.76,0.0,11
1966,7,2025-10-20,12,57814.590000000004,56449.840000000004,1364.75,55486.0,0.0,12
1966,8,2025-10-27,3,20959.339999999997,3364.92,17594.42,3364.92,17594.42,3
1966,9,2025-11-03,11,51007.73,35165.07,15842.66,30849.16,13480.02,11
1966,10,2025-11-11,7,40232.28,39767.44,464.84,7551.360000000001,0.0,7
1966,11,2025-11-17,11,78641.6,67162.2,11479.4,64100.96,10693.38,11
1966,12,2025-11-24,20,62968.74,54369.85,8598.89,51707.68,0.0,20
1966,13,2025-12-04,4,13101.789999999999,12844.51,257.28,12844.51,0.0,4
1966,14,2025-12-08,13,71776.66,48641.04,23135.62,41908.43,15253.74,13
1966,15,2025-12-15,24,129803.16,126461.7,3341.46,120983.04,0.0,24
1966,16,2025-12-22,12,82348.18,73444.47,8903.71,32397.94,0.0,12
1966,17,2025-12-29,16,67524.67,67524.67,0.0,28292.52,0.0,16
1966,18,2026-01-05,27,160960.42,148664.23,12296.19,55064.35,5955.49,27
1966,19,2026-01-12,28,180149.58,167703.91,12445.67,51561.689999999995,5737.87,28
1966,20,2026-01-19,20,132092.7,87641.07,44451.63,25718.16,12214.02,20
1966,21,2026-01-26,14,87726.22,76809.55,10916.67,76809.55,0.0,14
1966,22,2026-02-03,9,49756.15,49756.15,0.0,49756.15,0.0,9
